File,Sentence,String
VOA19980305.1800.2603,0,"International Women 's Day is <date this coming 1998 03<pad>08<pad><pad><pad><pad><pad>> Sunday, <date march eighth 1998 03<pad>08<pad><pad><pad><pad><pad>>. "
VOA19980305.1800.2603,1,A major focus of International Women 's Day is the plight of Afghan women. 
VOA19980305.1800.2603,2,"Special events are being organized by the European Commission and individual nations in Europe, North America, and other parts of the world. "
VOA19980305.1800.2603,3,Lisa Schlein reports from Geneva. 
VOA19980305.1800.2603,4,"Afghanistan has been at war for <duration twenty years 20<pad><pad><pad><pad><pad><pad><pad>>, leaving a large part of the country 's male population dead or in exile. "
VOA19980305.1800.2603,5,The United Nations says women and children make up about seventy-five percent of the Afghan population. 
VOA19980305.1800.2603,6,"An Afghan refugee in Switzerland, Homira Atimadi, is a senior official of a group called the International Working Group on Afghan Women. "
VOA19980305.1800.2603,7,"The group has branches in Pakistan, Iran, Europe, Australia, and North America. "
VOA19980305.1800.2603,8,Ms. Atimadi says Afghan women have been victims of severe violations of human rights for <duration the past twenty years 20<pad><pad><pad><pad><pad><pad><pad>> and she says she sees no end to the misery. 
VOA19980305.1800.2603,9,"She says security under the fundamentalist Taleban government is better, but everything else is worse. "
VOA19980305.1800.2603,10,"Women do not become victims of armed attack, but they do not have the right to work. "
VOA19980305.1800.2603,11,"And <date today <pad><pad><pad><pad>suma 0 d<pad><pad>>, the right to work is equal to r- the right to survival. "
VOA19980305.1800.2603,12,Ms. Atimadi says the war has created a nation of widows. 
VOA19980305.1800.2603,13,Women have become the sole support of their families. 
VOA19980305.1800.2603,14,"Yet, the Taliban have forbidden them to work. "
VOA19980305.1800.2603,15,She says this puts the very existence of women 's families at risk. 
VOA19980305.1800.2603,16,She says the plight of women in urban areas is greater than that which exists in rural parts of the country. 
VOA19980305.1800.2603,17,"In cities, such as the capital Kabul, women are totally dependent on international aid for survival. "
VOA19980305.1800.2603,18,Ms. Atimadi says the women of Kabul symbolize the suffering of all the women in Afghanistan. 
VOA19980305.1800.2603,19,"The aim is to bring in not only the focus on women 's right to education, access to work, but look beyond that and look at the roots of, uh of these problems. "
VOA19980305.1800.2603,20,These are only the symptoms of the problems that are facing Afghanistan. 
VOA19980305.1800.2603,21,"For women in Afghanistan to be able to realize their rights, there have to be conditions of peace and justice. "
VOA19980305.1800.2603,22,"Ms. Atimadi says that is the primary focus of her group, peace and justice. "
VOA19980305.1800.2603,23,"She says her group is appealing to individuals, to the international community, and to the combatants and people of Afghanistan to stop the bloodletting which has torn the country apart. "
VOA19980305.1800.2603,24,"Lisa Schlein for VOA News, Geneva. "
VOA19980331.1700.1533,0,The US government recently announced new regulations designed to change the way transplant organs are made available to sick patients. 
VOA19980331.1700.1533,1,"Under the new guidelines, donor organs will be made available to the sickest people first, wherever they live in the country. "
VOA19980331.1700.1533,2,"Currently, transplant organs are rationed through a regional system of distribution. "
VOA19980331.1700.1533,3,"The private group that runs the current system, United Network for Organ Sharing, or UNOS, objects to the new regulations. "
VOA19980331.1700.1533,4,UNOS says the regulations put the federal government in charge of deciding who gets transplants and that many hospital transplant centers would be forced to close. 
VOA19980331.1700.1533,5,"Health and Human Services Secretary Do- Donna Shalala says patients who need an organ transplant should not have to take a chance that an organ will become available in their local area, nor should patients have to travel to transplant centers far from their homes to improve their chances of getting an organ. "
VOA19980331.1700.1533,6,UNOS spokeswoman Donna Henry Wright says the new policy would not necessarily be more fair or effective because allowances are already made for the most needy patients. 
VOA19980331.1700.1533,7,The sickest patients are already treated first. 
VOA19980331.1700.1533,8,There are not huge waiting uh disparit- waiting time disparities amongst the very uh sickest patients. 
VOA19980331.1700.1533,9,It 's between two to six days for every one uh of the sickest patients across the country. 
VOA19980331.1700.1533,10,um So it 's a- it 's a fallacy that they 're doing this because um the sickest patients are n 't being served. 
VOA19980331.1700.1533,11,"Doctor James Burdick, the Professor of Transplant Surgery at Johns Hopkins University Hospital in Baltimore, Maryland, and former President of UNOS, said the current system has evolved over <duration several years x<pad><pad><pad><pad><pad><pad><pad>> and it works well. "
VOA19980331.1700.1533,12,"You may, in <date a year or two <pad><pad><pad><pad><pad><pad>future<pad><pad>>, save a few more lives if you do sickest first. "
VOA19980331.1700.1533,13,"But the number of patients waiting then begins to increase, um and, in fact, um over <duration the years x<pad><pad><pad><pad><pad><pad><pad>> many more patients who are about to die of liver tra- uh without a liver transplant would accumulate. "
VOA19980331.1700.1533,14,"If you do the uh alternative extreme, you do n 't save as many lives in <duration the early years x<pad><pad><pad><pad><pad><pad><pad>>, by a small fraction. "
VOA19980331.1700.1533,15,"Our system is balanced, it 's right in the middle. "
VOA19980331.1700.1533,16,"And, therefore, it works very well. "
VOA19980331.1700.1533,17,"Nationwide, there are about ten thousand patients waiting for liver transplants <set each year 1<pad><pad><pad><pad><pad><pad><pad>> and only four thousand organs become available for transplants. "
VOA19980331.1700.1533,18,"Secretary Shalala says UNOS <date five months ago <pad><pad><pad><pad>resta 05 m<pad><pad>>, or gave them <duration five months <pad>5<pad><pad><pad><pad><pad><pad>> to develop a new plan to distribute livers which are in the shortest supply. "
VOA19980331.1700.1533,19,This is VOA Today. 
WSJ910225-0066,0,"'' So far, the offensive is progressing with dramatic success, '' said a buoyant Gen. Norman Schwarzkopf, commander of U.S. forces. "
WSJ910225-0066,1,"Similarly, while cautioning about the uncertainty of early battle reports, White House spokesman Marlin Fitzwater said <date late yesterday <pad><pad><pad><pad>resta 01 d<pad><pad>> that '' the operation has been very successful. '' "
WSJ910225-0066,2,"Amid reports that thousands of Iraqi soldiers had surrendered, administration aides were also upbeat in private, with one even talking of victory within a week. "
WSJ910225-0066,3,But even continued military success carries political and diplomatic risks for President Bush and the U.S. 
WSJ910225-0066,4,The allied rejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiative from an Iraq seemingly bent on dictating peace terms. 
WSJ910225-0066,5,"But it has offended some, especially in Arab countries, who now believe that Mr. Bush 's real objectives are the demise of Saddam Hussein and the destruction of the Iraqi military, not just the liberation of Kuwait. "
WSJ910225-0066,6,'' Why have a war ? '' 
WSJ910225-0066,7,"asked Abdul Latif Shekar, a customs officer in Egypt, a country participating in the attack on Iraqi troops. "
WSJ910225-0066,8,'' I think the Gorbachev plan was a good one. 
WSJ910225-0066,9,Iraq was ready to withdraw. '' 
WSJ910225-0066,10,"Now, he says, '' it looks like the West just wants to destroy Iraq. '' "
WSJ910225-0066,11,"Despite the early indications of success, the allied forces could still suffer greater casualties and become bogged down militarily, especially when they encounter the tough Republican Guard, which is entrenched along the Iraq-Kuwait border. "
WSJ910225-0066,12,"If so, and if it appears that the American goal actually is to destroy the Iraqi regime even at the cost of badly hurting Iraqi society, '' the lingering cost of that could be high, '' worries former national security adviser Zbigniew Brzezinski. "
WSJ910225-0066,13,"But, he notes, '' If everything crumbles totally, that won 't be such a problem. '' "
WSJ910225-0066,14,"American officials staunchly disavow any interest in driving through Iraq toward Baghdad, either in pursuit of Saddam Hussein himself or to set up some American-controlled government inside Iraq. "
WSJ910225-0066,15,"The Americans say their battle plans call for operating against forces inside Iraq as far north as the city of Basra, about 30 miles north of Kuwait, but say there is n 't any plan to drive beyond that. "
WSJ910225-0066,16,"Indeed, French President Francois Mitterrand said <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> that some allied forces are crossing Iraqi territory as part of a '' pincer '' movement to trap the soldiers occupying Kuwait, but insisted, '' The purpose isn 't to invade Iraqi territory, that 's not the aim, that isn 't the mandate. '' "
WSJ910225-0066,17,"Nevertheless, American officials over <date the weekend <pad><pad><pad><pad>neutro 0 we<pad><pad>> became more open in declaring that by destroying Saddam Hussein 's military machine they hope to destroy his regime -- a goal likely to be supported by most Americans. "
WSJ910225-0066,18,"In a pre-attack message, Lt. "
WSJ910225-0066,19,"Gen. Walter Boomer, the top Marine in the Persian Gulf, told U.S. Marines that their goal is to '' restore { Kuwait } to its citizens. '' "
WSJ910225-0066,20,"He went on to add that '' in so doing you not only return a nation to its people, but you will destroy the war machine of a ruthless dictator. '' "
WSJ910225-0066,21,Secretary of State James Baker said on ABC-TV 's '' This Week With David Brinkley '' that the series of United Nations resolutions condemning Iraq 's invasion of Kuwait '' imply that the restoration of peace and stability in the Gulf would be a heck of a lot easier if he and that leadership were not in power in Iraq. '' 
